label_idx,OT_true,exog_temp,emb_cluster
35739,674.63,-12.8,0
35754,727.6,-12.93,0
35753,738.34,-12.98,0
35752,682.85,-12.91,0
35751,641.88,-12.91,0
35750,759.97,-12.91,0
35749,714.15,-12.87,0
35748,688.44,-12.91,0
35747,658.1,-12.9,0
35746,752.46,-12.86,0
35745,765.73,-12.81,0
35744,722.45,-12.81,0
35743,652.52,-12.81,0
35742,703.48,-12.81,0
35741,734.21,-12.78,0
35250,-6.28,-11.78,0
35707,1043.05,-12.71,0
40508,-5.65,-18.7,0
40509,-4.57,-18.69,0
40530,-5.43,-18.98,0
40531,-5.83,-19.02,0
40532,-6.06,-19.06,0
40533,-5.94,-19.01,0
40534,-5.54,-19.04,0
40535,-5.32,-19.09,0
40536,-5.66,-19.11,0
40537,-6.06,-19.12,0
40558,-6.06,-19.51,0
40557,-5.48,-19.48,0
40556,-4.86,-19.59,0
40555,-5.83,-19.42,0
40554,-5.7,-19.4,0
40529,-4.91,-18.98,0
40553,-5.43,-19.42,0
40551,-5.83,-19.5,0
40550,-5.26,-19.51,0
40538,-5.71,-19.16,0
40539,-6.11,-19.15,0
40540,-5.14,-19.21,0
40541,-6.0,-19.26,0
40542,-5.83,-19.26,0
40549,-5.26,-19.45,0
40548,-6.62,-19.42,0
40547,-10.25,-19.38,0
40546,-5.94,-19.31,0
40545,-5.37,-19.26,0
40544,-5.84,-19.21,0
40552,-6.06,-19.45,0
40528,-4.74,-18.94,0
40527,-4.8,-18.95,0
40526,-4.91,-18.88,0
40510,-4.11,-18.71,0
40511,-4.97,-18.71,0
40512,-4.22,-18.74,0
40513,-5.31,-18.75,0
40514,-5.31,-18.74,0
40515,-5.25,-18.81,0
40516,-5.25,-18.81,0
40517,-5.14,-18.81,0
40518,-5.48,-18.81,0
40519,-3.2,-18.83,0
40520,-5.03,-18.85,0
40521,-5.43,-18.91,0
40522,-5.6,-18.89,0
40523,-4.4,-18.91,0
40524,-4.85,-18.93,0
35689,1282.25,-12.71,0
35688,1338.93,-12.65,0
35687,1288.39,-12.61,0
35686,995.02,-12.53,0
35685,726.35,-12.51,0
35684,975.1,-12.44,0
35683,1057.56,-12.38,0
35682,987.56,-12.31,0
35681,1041.34,-12.26,0
35680,1031.04,-12.2,0
35679,982.84,-12.11,0
35678,1074.07,-12.2,0
35677,1011.58,-12.13,0
40525,-5.08,-18.9,0
35768,809.41,-13.11,0
40588,-4.64,-19.95,0
35769,745.31,-13.11,0
35771,831.74,-13.11,0
35864,797.71,-13.31,0
35863,804.65,-13.31,0
35862,824.74,-13.31,0
35861,831.28,-13.31,0
35860,851.04,-13.31,0
35859,877.78,-13.31,0
35858,897.47,-13.26,0
35857,905.78,-13.24,0
35856,920.13,-13.21,0
35855,934.64,-13.21,0
35854,929.8,-13.2,0
35853,933.5,-13.11,0
35852,952.28,-13.05,0
35865,791.28,-13.31,0
35851,967.19,-13.01,0
35849,980.73,-12.92,0
35848,993.43,-13.0,0
35847,1007.43,-12.91,0
35846,999.91,-12.99,0
35845,1018.58,-13.01,0
35844,1024.21,-13.01,0
35843,1048.12,-13.04,0
35842,1028.2,-13.11,0
35841,1011.12,-13.2,0
35840,987.73,-13.3,0
35839,993.88,-13.34,0
35838,985.34,-13.34,0
35837,1024.95,-13.31,0
35850,985.63,-12.98,0
35836,1058.59,-13.31,0
35866,784.34,-13.31,0
35868,779.78,-13.31,0
35896,611.0,-12.91,0
35895,627.01,-12.91,0
35894,655.32,-12.91,0
35893,672.11,-12.94,0
35892,617.41,-12.98,0
35891,618.83,-12.99,0
35890,636.75,-13.02,0
35889,662.29,-13.11,0
35888,665.59,-13.2,0
35887,660.66,-13.32,0
35886,650.02,-13.44,0
35885,653.9,-13.43,0
35884,667.49,-13.41,0
35867,782.92,-13.31,0
35883,685.48,-13.41,0
35881,682.14,-13.41,0
35880,678.52,-13.41,0
35879,673.9,-13.4,0
35878,673.11,-13.4,0
35877,704.21,-13.31,0
35876,722.8,-13.31,0
35875,724.33,-13.31,0
35874,739.78,-13.33,0
35873,744.14,-13.41,0
35872,741.95,-13.41,0
35871,748.88,-13.32,0
35870,758.44,-13.31,0
35869,768.0,-13.31,0
35882,680.72,-13.41,0
35835,1046.58,-13.27,0
35834,1041.46,-13.31,0
35833,1031.61,-13.25,0
40503,-5.89,-18.71,0
40504,-5.32,-18.71,0
40505,-5.37,-18.64,0
40506,-4.74,-18.71,0
40507,-4.17,-18.71,0
35794,1230.57,-13.01,0
35793,1131.32,-13.0,0
35792,1074.81,-12.92,0
35791,1045.9,-12.91,0
35790,992.69,-12.9,0
35789,948.3,-12.89,0
35788,869.7,-12.81,0
35787,920.58,-12.74,0
40502,-5.54,-18.68,0
35786,956.15,-12.71,0
35784,984.89,-12.71,0
35783,921.43,-12.81,0
35782,889.39,-12.77,0
35781,892.92,-12.71,0
35780,922.25,-12.82,0
35779,896.46,-12.91,0
35778,923.41,-12.92,0
35777,881.89,-13.05,0
35776,875.32,-13.11,0
35775,826.03,-13.11,0
35774,811.7,-13.11,0
35773,890.82,-13.11,0
35772,819.44,-13.11,0
35785,969.75,-12.71,0
40501,-9.0,-18.67,0
40500,-5.82,-18.62,0
40499,-5.39,-18.61,0
35832,1053.35,-13.28,0
35831,1062.4,-13.21,0
35830,1054.55,-13.21,0
35829,1049.14,-13.21,0
35828,1021.82,-13.21,0
35827,1035.48,-13.15,0
40476,-4.96,-18.41,0
40477,-5.32,-18.41,0
40478,-5.49,-18.46,0
40479,-5.77,-18.48,0
40480,-4.97,-18.51,0
40481,-5.49,-18.52,0
40482,-5.83,-18.51,0
40483,-5.66,-18.51,0
40484,-5.77,-18.51,0
40485,-5.54,-18.58,0
40486,-5.49,-18.61,0
40487,-5.43,-18.6,0
40488,-5.77,-18.61,0
40489,-5.72,-18.61,0
40490,-6.0,-18.61,0
40491,-5.88,-18.61,0
40492,-6.0,-18.6,0
40493,-6.06,-18.62,0
40494,-5.72,-18.7,0
40495,-5.77,-18.66,0
40496,-5.83,-18.65,0
40497,-6.3,-18.61,0
40498,-6.05,-18.61,0
35770,790.63,-13.11,0
40589,-4.92,-19.92,0
40464,-5.36,-18.18,0
40591,-3.92,-19.85,0
36203,503.49,-13.71,0
35344,-5.54,-11.01,0
35345,-5.51,-10.77,0
36202,507.18,-13.71,0
36201,500.98,-13.71,0
36200,487.66,-13.71,0
36199,489.88,-13.71,0
36198,488.23,-13.71,0
35346,-5.41,-10.66,0
35347,-6.0,-10.63,0
35348,-6.26,-10.49,0
36197,483.17,-13.71,0
35349,-6.12,-10.62,0
35350,-5.93,-10.44,0
35351,-5.34,-10.43,0
35352,-5.36,-10.08,0
35353,-5.93,-10.0,0
35354,-5.8,-10.07,0
35355,-5.57,-10.05,0
35356,-5.86,-9.91,0
35357,-5.07,-9.56,0
35358,-4.72,-9.92,0
35359,-6.0,-9.91,0
35360,-5.22,-9.94,0
35361,-5.72,-9.79,0
35362,-5.57,-9.99,0
35363,-5.5,-9.79,0
35364,-5.14,-9.78,0
35365,-5.5,-9.88,0
36204,506.1,-13.71,0
35366,-5.57,-10.2,0
36205,506.33,-13.71,0
36207,535.01,-13.71,0
36233,791.45,-13.71,0
35341,-5.57,-10.86,0
35342,-5.83,-10.68,0
35343,-4.84,-10.88,0
36232,787.92,-13.71,0
36231,771.13,-13.71,0
36230,764.76,-13.71,0
36229,752.7,-13.71,0
36228,728.79,-13.71,0
36227,719.97,-13.71,0
36226,731.01,-13.71,0
36225,762.37,-13.7,0
36224,778.36,-13.66,0
36223,798.68,-13.61,0
36222,798.96,-13.61,0
36221,789.4,-13.71,0
36220,772.27,-13.71,0
36219,752.52,-13.71,0
36218,725.83,-13.71,0
36217,700.68,-13.71,0
36216,690.89,-13.71,0
36215,672.79,-13.71,0
36214,653.44,-13.71,0
36213,643.94,-13.71,0
36212,636.43,-13.71,0
36211,618.05,-13.71,0
36210,604.44,-13.71,0
36209,589.53,-13.71,0
36208,564.04,-13.71,0
36206,517.37,-13.7,0
35367,-5.57,-10.26,0
35368,-5.64,-10.39,0
35369,-6.07,-10.35,0
35404,-5.77,-10.02,0
35405,-6.0,-10.08,0
35406,-7.53,-10.3,0
35407,-6.17,-10.04,0
35408,-6.0,-10.04,0
35409,-6.28,-9.72,0
35410,-5.66,-9.93,0
35411,-5.77,-10.13,0
35412,-5.6,-10.06,0
35413,-6.0,-10.02,0
35414,-6.06,-10.02,0
35415,-5.94,-10.32,0
35416,-5.65,-10.41,0
35417,-6.21,-9.8,0
35418,-4.92,-9.59,0
35419,-5.88,-9.29,0
35420,-5.54,-9.13,0
35421,-5.63,-9.1,0
35422,-5.68,-9.33,0
35423,-5.89,-9.29,0
35424,-5.72,-9.56,0
35425,-5.14,-9.74,0
35426,-5.54,-9.59,0
35427,-5.77,-9.27,0
35428,-5.54,-9.45,0
35429,-5.77,-9.88,0
35430,-5.39,-9.62,0
35431,-5.84,-9.61,0
35432,-5.26,-9.64,0
35403,-5.43,-9.86,0
35402,-6.0,-9.9,0
35401,-6.0,-9.82,0
35400,-6.06,-9.85,0
35370,-6.0,-10.33,0
35371,-5.86,-10.4,0
35372,-5.14,-10.29,0
35373,-5.86,-10.12,0
35374,-5.86,-10.47,0
35375,-5.43,-10.31,0
35376,-5.86,-10.28,0
35377,-5.5,-10.11,0
35378,-5.67,-9.92,0
35379,-6.13,-9.49,0
35380,-5.82,-9.45,0
35381,-5.7,-9.57,0
35382,-5.63,-9.63,0
35383,-5.54,-9.74,0
36234,794.87,-13.74,0
35384,-5.63,-10.03,0
35386,-5.43,-10.18,0
35387,-5.33,-10.07,0
35388,-5.6,-10.18,0
40590,-3.85,-19.89,0
35390,-5.48,-10.12,0
35391,-5.89,-10.24,0
35392,-5.03,-10.18,0
35393,-5.03,-10.05,0
35394,-5.54,-10.22,0
35395,-5.72,-9.85,0
35396,-5.94,-9.98,0
35397,-5.32,-10.08,0
35398,-6.0,-10.29,0
35399,-5.6,-10.13,0
35385,-5.7,-10.38,0
35340,-5.6,-10.56,0
35339,-5.43,-10.56,0
36235,812.39,-13.76,0
35286,-5.26,-11.54,0
36278,873.8,-13.21,0
36277,882.8,-13.29,0
36276,871.69,-13.46,0
36275,846.76,-13.51,0
36274,845.8,-13.51,0
36273,858.65,-13.45,0
36272,870.16,-13.41,0
35287,-5.26,-11.51,0
35288,-5.72,-11.3,0
35289,-5.6,-11.25,0
36271,880.29,-13.41,0
36270,880.8,-13.41,0
36269,868.85,-13.5,0
36268,861.85,-13.54,0
35290,-5.54,-11.2,0
36267,859.97,-13.51,0
36266,859.57,-13.52,0
35291,-5.72,-11.07,0
35292,-6.11,-10.86,0
35293,-5.43,-10.86,0
35294,-6.06,-11.04,0
35295,-6.06,-11.06,0
35296,-5.54,-11.11,0
35297,-5.83,-11.27,0
35298,-5.72,-11.36,0
35299,-5.83,-11.37,0
36265,854.45,-13.51,0
36264,863.04,-13.52,0
35285,-5.77,-11.35,0
35284,-5.6,-11.16,0
35283,-6.06,-11.28,0
35282,-5.77,-11.52,0
35252,-5.76,-11.82,0
35253,-5.82,-11.76,0
35254,-5.43,-11.89,0
35255,-5.66,-11.99,0
35256,-6.0,-12.0,0
35257,-5.83,-12.01,0
35258,-5.77,-12.12,0
35259,-5.83,-12.1,0
35260,-6.0,-11.85,0
35261,-5.83,-11.89,0
35262,-5.6,-12.22,0
35263,-5.77,-12.21,0
35264,-5.37,-12.16,0
35265,-5.77,-12.18,0
36263,870.78,-13.51,0
35266,-5.66,-11.7,0
35268,-5.66,-11.64,0
35269,-5.83,-11.56,0
35270,-5.71,-11.76,0
35271,-5.89,-11.63,0
35272,-5.66,-11.73,0
35273,-5.49,-11.76,0
35274,-5.43,-11.58,0
35275,-5.83,-11.25,0
35276,-5.43,-11.08,0
35277,-5.2,-11.34,0
35278,-5.66,-11.6,0
35279,-5.54,-11.54,0
35280,-5.6,-11.46,0
35281,-5.37,-11.52,0
35267,-5.89,-11.67,0
36196,474.52,-13.67,0
36262,891.1,-13.51,0
36260,947.73,-13.49,0
35315,-5.77,-10.61,0
36240,910.73,-13.4,0
36239,887.0,-13.5,0
36238,877.5,-13.64,0
35316,-5.37,-10.65,0
35317,-5.66,-10.65,0
35318,-5.77,-10.5,0
35319,-5.54,-10.4,0
35320,-5.49,-10.48,0
35321,-5.54,-10.46,0
35322,-5.14,-10.72,0
35323,-5.37,-10.6,0
35324,-5.32,-10.26,0
35325,-5.71,-10.42,0
35326,-5.49,-10.61,0
35327,-5.83,-10.48,0
35328,-5.54,-10.45,0
35329,-5.09,-10.69,0
35330,-6.04,-10.74,0
35331,-5.93,-11.06,0
35332,-5.72,-11.16,0
35333,-5.89,-11.16,0
35334,-5.66,-10.68,0
35335,-5.66,-10.6,0
35336,-5.49,-10.68,0
36237,870.95,-13.72,0
36236,854.11,-13.71,0
35337,-5.66,-10.77,0
35338,-6.11,-10.44,0
35314,-5.66,-10.9,0
35313,-5.77,-11.0,0
35312,-5.66,-11.04,0
35311,-5.77,-10.97,0
36259,963.15,-13.42,0
36258,979.94,-13.42,0
36257,986.54,-13.45,0
36256,1004.52,-13.5,0
36255,1023.87,-13.42,0
36254,1026.15,-13.39,0
36253,1037.25,-13.27,0
35300,-5.43,-11.44,0
35301,-5.43,-11.4,0
35302,-5.54,-11.42,0
35303,-7.13,-11.3,0
36252,1026.72,-13.22,0
36251,1023.93,-13.23,0
36250,1009.7,-13.21,0
36261,921.72,-13.51,0
36249,1008.05,-13.21,0
35304,-5.94,-11.19,0
36247,974.3,-13.21,0
36246,941.86,-13.14,0
36245,945.05,-13.19,0
36244,966.85,-13.21,0
36243,965.77,-13.28,0
36242,946.54,-13.31,0
36241,924.02,-13.39,0
35305,-5.54,-10.86,0
35306,-5.39,-10.99,0
35307,-5.83,-11.24,0
35308,-5.43,-11.19,0
35309,-5.72,-11.24,0
35310,-5.83,-11.1,0
36248,998.71,-13.21,0
35433,-5.57,-9.82,0
35389,-5.77,-10.36,0
35435,-5.43,-9.49,0
36128,673.19,-13.22,0
36127,659.36,-13.21,0
36126,667.27,-13.21,0
36125,667.56,-13.2,0
36124,665.11,-13.11,0
36123,669.55,-13.08,0
36122,694.59,-13.01,0
40680,-4.85,-21.43,0
40679,-4.74,-21.44,0
35434,-5.14,-9.6,0
40677,-4.28,-21.25,0
40676,-4.4,-21.29,0
40675,-3.02,-21.36,0
40674,-4.97,-21.33,0
40673,-5.42,-21.38,0
40672,-3.77,-21.41,0
40671,-4.28,-21.41,0
40670,-4.28,-21.41,0
40669,-2.16,-21.34,0
40668,-4.11,-21.34,0
40667,-3.82,-21.42,0
40666,-4.17,-21.36,0
40665,-4.8,-21.33,0
40664,-4.17,-21.34,0
40663,-4.05,-21.31,0
40662,-5.31,-21.3,0
40661,-4.34,-21.26,0
40660,-4.97,-21.31,0
40659,-4.34,-21.31,0
36129,691.91,-13.31,0
36130,710.52,-13.31,0
36131,739.32,-13.31,0
36132,758.61,-13.36,0
36161,505.86,-13.69,0
36160,492.27,-13.61,0
36159,495.47,-13.61,0
36158,510.84,-13.61,0
36157,523.36,-13.61,0
36156,559.64,-13.61,0
36155,595.92,-13.61,0
36154,609.18,-13.61,0
36153,627.08,-13.54,0
40681,-4.22,-21.41,0
36152,662.22,-13.51,0
36151,705.32,-13.51,0
36150,744.12,-13.51,0
36149,783.65,-13.51,0
40658,-4.17,-21.3,0
36148,824.96,-13.49,0
36146,894.75,-13.41,0
36145,918.65,-13.41,0
36144,927.4,-13.41,0
36143,908.65,-13.41,0
36142,883.53,-13.41,0
36141,860.06,-13.41,0
36140,829.52,-13.41,0
36139,801.75,-13.41,0
36138,784.0,-13.41,0
36137,779.32,-13.41,0
36136,784.11,-13.41,0
36135,784.45,-13.39,0
36134,786.22,-13.41,0
36133,776.83,-13.41,0
36147,863.44,-13.41,0
36162,513.9,-13.7,0
40657,-3.94,-21.3,0
40655,-3.6,-21.18,0
40620,-5.89,-20.39,0
40619,-5.83,-20.36,0
40618,-5.48,-20.37,0
40617,-6.66,-20.37,0
40616,-5.88,-20.32,0
40615,-5.26,-20.31,0
40614,-5.14,-20.33,0
40613,-5.66,-20.24,0
40612,-5.66,-20.19,0
40611,-5.66,-20.18,0
40610,-6.0,-20.18,0
40609,-5.69,-20.12,0
40608,-5.32,-20.11,0
40607,-6.06,-20.07,0
40606,-4.96,-20.05,0
40605,-3.69,-20.11,0
40604,-4.35,-20.04,0
40603,-4.1,-20.03,0
40602,-4.68,-19.99,0
40601,-5.14,-19.98,0
40600,-4.21,-19.93,0
40599,-5.0,-19.91,0
40598,-5.0,-19.89,0
40597,-4.28,-19.92,0
40596,-4.5,-19.95,0
40595,-4.92,-19.94,0
40594,-4.71,-19.91,0
40593,-4.71,-19.98,0
40592,-5.5,-19.94,0
40621,-5.77,-20.41,0
40622,-6.4,-20.41,0
40623,-5.43,-20.42,0
40624,-5.31,-20.46,0
40654,-4.97,-21.1,0
40653,-4.97,-21.16,0
40652,-10.47,-21.08,0
40651,-6.22,-21.07,0
40650,-5.49,-20.98,0
40649,-5.94,-20.97,0
40648,-6.0,-20.95,0
40647,-5.89,-20.94,0
40646,-5.77,-20.85,0
40645,-5.94,-20.85,0
40644,-5.83,-20.8,0
40643,-5.94,-20.81,0
40642,-4.63,-20.72,0
40641,-4.59,-20.79,0
40656,-4.51,-21.21,0
40640,-5.37,-20.79,0
40638,-5.37,-20.64,0
40637,-4.51,-20.66,0
40636,-5.2,-20.69,0
40635,-5.77,-20.68,0
40634,-5.88,-20.65,0
40633,-5.2,-20.52,0
40632,-6.11,-20.66,0
40631,-4.87,-20.6,0
40630,-4.83,-20.6,0
40629,-5.48,-20.58,0
40628,-6.06,-20.56,0
40627,-5.09,-20.52,0
40626,-4.68,-20.47,0
40625,-5.77,-20.58,0
40639,-5.88,-20.69,0
36163,512.83,-13.71,0
40678,-3.19,-21.34,0
36165,524.78,-13.71,0
36192,465.58,-13.61,0
36191,489.31,-13.61,0
36190,489.71,-13.61,0
36189,483.0,-13.61,0
36188,483.57,-13.58,0
36187,477.14,-13.56,0
36186,467.92,-13.51,0
36185,449.36,-13.51,0
35467,-5.6,-9.62,0
35468,-5.37,-9.72,0
35469,-5.82,-9.73,0
35470,-5.46,-9.5,0
35471,-6.11,-9.54,0
35472,-5.27,-9.78,0
35473,-5.7,-9.56,0
35474,-5.66,-9.31,0
35475,-6.0,-9.4,0
35476,-5.41,-9.34,0
35477,-5.76,-9.52,0
35478,-5.63,-9.4,0
35479,-6.0,-9.15,0
35480,-5.14,-9.24,0
35481,-5.74,-8.94,0
35482,-6.0,-8.95,0
35483,-6.21,-9.07,0
35484,-6.21,-9.25,0
35485,-5.54,-9.21,0
35486,-5.57,-9.13,0
35487,-5.5,-9.22,0
36193,442.88,-13.61,0
36194,455.45,-13.61,0
35466,-6.06,-9.34,0
35465,-5.37,-9.28,0
35436,-5.77,-9.5,0
35437,-5.43,-9.55,0
35438,-5.72,-9.48,0
35439,-5.49,-9.66,0
35440,-6.06,-9.78,0
35441,-5.89,-9.44,0
35442,-5.54,-9.67,0
35443,-5.83,-9.78,0
35444,-5.71,-10.0,0
35445,-5.48,-9.98,0
35446,-5.43,-9.9,0
35447,-5.77,-9.83,0
35448,-5.83,-9.77,0
35449,-5.72,-9.6,0
35488,-5.78,-9.51,0
35450,-5.89,-9.6,0
35452,-5.48,-9.76,0
35453,-6.28,-9.75,0
35454,-5.48,-9.82,0
35455,-6.06,-9.5,0
35456,-6.0,-9.27,0
35457,-6.0,-9.46,0
36164,514.82,-13.71,0
35459,-5.6,-9.57,0
35460,-5.76,-9.58,0
35461,-5.79,-9.62,0
35462,-5.94,-9.44,0
35463,-5.89,-9.23,0
36195,466.89,-13.61,0
35464,-5.94,-9.1,0
35451,-6.0,-9.86,0
35489,-5.93,-9.59,0
35458,-6.11,-9.48,0
40684,-5.37,-21.46,0
35498,-8.05,-9.15,0
35499,-6.57,-9.04,0
35500,-12.24,-9.19,0
35502,583.26,-9.33,0
35503,1310.22,-9.39,0
35504,1533.78,-9.78,0
35505,1694.86,-9.68,0
35506,2216.74,-10.03,0
40691,-6.17,-21.31,0
35497,-6.0,-9.21,0
40690,-4.86,-21.3,0
40688,-4.86,-21.16,0
40687,-5.6,-21.3,0
36171,590.73,-13.41,0
36174,533.89,-13.26,0
40686,-6.0,-21.38,0
40685,-5.08,-21.46,0
36173,538.58,-13.31,0
40683,-5.2,-21.3,0
36172,564.91,-13.32,0
40689,-5.43,-21.26,0
35496,-5.22,-9.32,0
35501,189.3,-9.25,0
36175,521.58,-13.27,0
35490,-6.36,-9.88,0
35491,-6.28,-9.76,0
35492,-6.14,-9.77,0
35493,-5.93,-9.79,0
35494,-6.28,-9.59,0
36170,598.27,-13.45,0
40682,-4.62,-21.33,0
36166,540.65,-13.71,0
36184,428.25,-13.45,0
36183,410.97,-13.41,0
35495,-5.71,-9.4,0
36181,412.38,-13.35,0
36182,410.21,-13.41,0
36177,467.15,-13.18,0
36169,605.1,-13.53,0
36168,600.19,-13.63,0
36176,497.94,-13.21,0
36178,439.63,-13.18,0
36179,420.0,-13.21,0
36180,413.83,-13.29,0
36167,564.91,-13.71,0
41619,1041.97,-21.31,1
41609,1179.32,-21.71,1
41610,1264.83,-21.58,1
41611,1092.45,-21.44,1
41612,1083.34,-21.4,1
41613,1125.57,-21.34,1
41616,1026.38,-21.27,1
41615,1093.25,-21.28,1
41617,949.83,-21.21,1
41618,931.11,-21.24,1
41623,1349.02,-21.55,1
41608,1231.31,-21.75,1
41614,1200.69,-21.31,1
41607,1252.48,-21.77,1
41733,925.3,-21.76,1
41605,1621.49,-21.7,1
41579,1720.4,-21.49,1
41580,1660.02,-21.53,1
41581,2076.48,-21.51,1
41582,1443.64,-21.54,1
41583,1215.43,-21.62,1
41584,988.76,-21.71,1
41585,1113.9,-21.68,1
41586,1322.54,-21.51,1
41587,1598.67,-21.44,1
41588,1568.56,-21.46,1
41589,1456.39,-21.38,1
41590,1481.09,-21.28,1
41591,1291.81,-21.32,1
41592,1565.66,-21.29,1
41624,1445.58,-21.58,1
41593,1507.27,-21.21,1
41594,1413.94,-21.21,1
41595,1650.11,-21.2,1
41596,1359.42,-21.32,1
41597,1323.05,-21.47,1
41598,1518.42,-21.41,1
41599,1577.67,-21.5,1
41600,1729.22,-21.51,1
41601,1552.28,-21.6,1
41602,1608.11,-21.61,1
41603,1544.89,-21.65,1
41604,1853.68,-21.61,1
41606,1333.41,-21.74,1
41625,1654.5,-21.61,1
41638,2324.96,-21.28,1
41627,1752.98,-21.61,1
41661,1556.93,-21.59,1
41662,1416.64,-21.61,1
41663,1391.13,-21.53,1
41664,1099.38,-21.51,1
41665,938.9,-21.41,1
41666,1039.32,-21.34,1
41667,1024.63,-21.25,1
41668,820.36,-21.24,1
41669,937.18,-21.21,1
41674,876.48,-21.3,1
41675,991.66,-21.32,1
41676,991.04,-21.37,1
41756,1238.54,-21.52,1
41755,1233.93,-21.59,1
41754,1171.67,-21.6,1
41753,1270.24,-21.73,1
41752,1163.19,-21.86,1
41751,1298.98,-22.0,1
41750,1234.55,-21.95,1
41749,1114.75,-21.91,1
41748,1117.15,-21.91,1
41747,1154.08,-21.91,1
41746,1200.29,-21.91,1
41745,1203.94,-21.85,1
41744,1326.01,-21.81,1
41743,1228.81,-21.81,1
41742,1175.42,-21.81,1
41741,1169.45,-21.81,1
41740,1112.08,-21.82,1
41660,1446.87,-21.6,1
41626,1527.24,-21.61,1
41659,1459.82,-21.57,1
41657,1352.97,-21.55,1
41628,1984.86,-21.62,1
41629,2032.67,-21.61,1
41630,2112.99,-21.68,1
41631,2426.82,-21.7,1
41632,2456.16,-21.66,1
41633,2044.81,-21.7,1
41634,1876.27,-21.59,1
41635,1877.12,-21.46,1
41636,1966.68,-21.41,1
41637,2515.01,-21.33,1
41732,883.36,-21.71,1
41639,2101.48,-21.29,1
41640,2297.82,-21.26,1
41641,1864.71,-21.21,1
41642,1874.13,-21.26,1
41643,1853.21,-21.23,1
41644,1940.0,-21.16,1
41645,1712.71,-21.18,1
41646,1705.17,-21.16,1
41647,1701.76,-21.13,1
41648,1390.18,-21.18,1
41649,1501.93,-21.15,1
41650,1433.85,-21.1,1
41651,1374.31,-21.14,1
41652,1331.7,-21.23,1
41653,1500.65,-21.31,1
41654,1338.1,-21.33,1
41655,1191.84,-21.47,1
41656,1340.59,-21.46,1
41658,1250.82,-21.6,1
41578,1087.38,-21.5,1
41384,2536.35,-19.57,1
41576,1242.69,-21.41,1
41087,2520.44,-16.2,1
41086,2528.69,-15.84,1
41085,2469.79,-15.64,1
41084,2110.63,-15.62,1
41083,2413.96,-15.96,1
41082,2526.99,-16.39,1
41081,2512.7,-16.98,1
41080,2532.11,-16.68,1
41088,2524.88,-16.64,1
41079,2052.87,-15.83,1
41077,2437.18,-16.3,1
41076,2456.36,-16.5,1
41075,2526.15,-16.66,1
41074,2526.47,-16.29,1
41073,2534.33,-16.33,1
41072,2524.03,-16.31,1
41071,2447.88,-16.25,1
41070,2515.21,-15.9,1
41078,2210.0,-15.9,1
41089,2519.08,-16.68,1
41090,2531.65,-16.45,1
41091,2524.65,-16.71,1
41110,2527.74,-16.54,1
41109,2525.83,-16.26,1
41108,2532.29,-16.46,1
41107,2531.16,-16.51,1
41106,2525.7,-16.57,1
41105,2528.95,-16.28,1
41104,2529.44,-16.52,1
41103,2532.99,-16.43,1
41102,2529.57,-16.33,1
41101,2526.95,-16.37,1
41100,2527.3,-16.4,1
41099,2528.65,-16.35,1
41098,2529.99,-16.21,1
41097,2528.69,-16.21,1
41096,2526.08,-16.62,1
41095,2527.67,-16.41,1
41094,2529.32,-15.8,1
41093,2520.9,-16.06,1
41092,2529.19,-16.32,1
41069,2123.61,-15.46,1
41068,1661.78,-15.73,1
41067,1835.58,-15.99,1
41066,2182.85,-16.47,1
41042,2524.43,-16.8,1
41041,2400.19,-16.88,1
41040,2527.39,-16.72,1
41039,2502.8,-16.7,1
41038,2524.65,-17.06,1
41037,2523.29,-16.88,1
41036,2305.49,-16.5,1
41035,2282.5,-16.45,1
41034,2297.52,-16.69,1
41033,2500.52,-16.75,1
41032,2522.72,-17.02,1
41031,2530.52,-16.8,1
41030,2528.07,-16.7,1
41029,2524.94,-16.84,1
41028,2201.4,-16.41,1
41027,2389.55,-17.07,1
41026,2525.22,-17.27,1
41025,2399.91,-16.89,1
41024,2427.56,-17.27,1
41043,2526.36,-16.73,1
41111,2528.95,-16.66,1
41044,2520.39,-16.42,1
41046,2521.81,-16.67,1
41065,2531.37,-16.53,1
41064,2463.93,-16.5,1
41063,2510.94,-16.94,1
41062,2294.0,-16.49,1
41061,2529.55,-16.73,1
41060,2307.54,-16.16,1
41059,2442.25,-16.13,1
41058,2531.43,-16.16,1
41057,2532.91,-16.26,1
41056,2528.86,-16.54,1
41055,2530.23,-16.34,1
41054,2528.52,-16.11,1
41053,2506.84,-16.38,1
41052,2353.69,-15.99,1
41051,2431.43,-16.14,1
41050,2484.3,-16.72,1
41049,2518.05,-16.45,1
41048,2525.62,-16.36,1
41047,2529.49,-16.72,1
41045,2528.47,-16.64,1
41112,2530.16,-16.24,1
41113,2529.59,-16.32,1
41114,2527.53,-16.51,1
41179,2532.73,-16.36,1
41178,2531.48,-16.21,1
41177,2529.95,-16.64,1
41176,2488.57,-16.7,1
41175,1861.45,-16.27,1
41174,2261.22,-16.31,1
41173,2524.94,-16.55,1
41172,2527.04,-16.68,1
41171,2529.49,-16.28,1
41170,2512.59,-16.31,1
41169,2509.52,-16.74,1
41168,2468.82,-16.4,1
41167,2287.62,-16.06,1
41166,2530.12,-16.5,1
41165,2527.56,-16.44,1
41164,2495.57,-16.03,1
41163,1744.7,-15.54,1
41162,2138.86,-15.69,1
41161,1980.31,-15.29,1
