label_idx,OT_true,exog_temp,emb_cluster,should_close_true,should_close_pred
38008,388.35,-7.05,0,1,1
38007,411.33,-7.1,0,1,1
38006,398.9,-7.01,0,1,1
38005,287.32,-7.12,0,1,1
38004,341.64,-7.17,0,1,1
38003,403.38,-7.13,0,1,1
38002,475.71,-7.1,0,1,1
38010,441.4,-7.08,0,1,1
38001,464.84,-7.16,0,1,1
37999,293.41,-7.3,0,1,1
37998,295.25,-7.27,0,1,1
37997,137.27,-7.25,0,1,1
37996,117.97,-7.5,0,1,1
37995,382.21,-7.53,0,1,1
37994,454.2,-7.58,0,1,1
37993,450.5,-7.51,0,1,1
37992,431.22,-7.56,0,1,1
38000,427.23,-7.28,0,1,1
38011,419.34,-7.03,0,1,1
38012,374.33,-7.08,0,1,1
38013,392.68,-7.1,0,1,1
38032,291.31,-6.73,0,1,1
38031,301.34,-6.64,0,1,1
38030,268.97,-6.61,0,1,1
38029,288.89,-6.68,0,1,1
38028,317.06,-6.8,0,1,1
38027,349.0,-6.81,0,1,1
38026,274.02,-6.83,0,1,1
38025,311.09,-6.91,0,1,1
38024,324.67,-6.91,0,1,1
38023,379.66,-6.95,0,1,1
38022,291.67,-7.06,0,1,1
38021,351.71,-7.06,0,1,1
38020,482.18,-7.08,0,1,1
38019,442.81,-7.11,0,1,1
38018,368.58,-7.05,0,1,1
38017,369.01,-7.01,0,1,1
38016,444.82,-7.06,0,1,1
38015,417.79,-7.1,0,1,1
38014,373.62,-7.11,0,1,1
38077,83.72,-5.9,0,1,1
38078,42.85,-5.71,0,1,1
38079,76.1,-5.62,0,1,1
38080,58.73,-5.8,0,1,1
38143,-14.63,-5.21,0,1,1
38142,-23.51,-5.16,0,1,1
38141,-21.4,-5.05,0,1,1
38140,-24.13,-5.17,0,1,1
38139,-23.9,-5.15,0,1,1
38138,-24.87,-5.26,0,1,1
38137,-24.3,-5.06,0,1,1
38136,-21.51,-5.12,0,1,1
38144,-3.97,-4.85,0,1,1
38135,-27.09,-5.24,0,1,1
38133,-21.46,-5.41,0,1,1
38132,-23.9,-5.54,0,1,1
38131,-23.05,-5.77,0,1,1
38130,-20.89,-5.56,0,1,1
38129,-25.5,-5.58,0,1,1
38128,-22.48,-5.52,0,1,1
38127,-15.42,-5.37,0,1,1
38126,-19.8,-5.5,0,1,1
38134,-25.27,-5.2,0,1,1
38145,-5.67,-4.76,0,1,1
38146,-5.6,-4.43,0,1,1
38147,-5.87,-4.28,0,1,1
38166,-5.72,-5.42,0,1,1
38165,-5.86,-5.6,0,1,1
38164,-6.0,-5.5,0,1,1
38163,-5.72,-4.99,0,1,1
38162,-6.0,-4.49,0,1,1
38161,-5.72,-4.17,0,1,1
38160,-5.93,-3.98,0,1,1
38159,-5.57,-3.94,0,1,1
38158,-5.78,-4.12,0,1,1
38157,-5.72,-4.46,0,1,1
38156,-5.72,-4.7,0,1,1
38155,-5.86,-4.98,0,1,1
38154,-6.0,-5.24,0,1,1
38153,-5.36,-4.84,0,1,1
38152,-5.6,-4.95,0,1,1
38151,-5.72,-4.88,0,1,1
38150,-6.13,-4.58,0,1,1
38149,-5.2,-4.6,0,1,1
38148,-5.87,-4.86,0,1,1
38125,-22.99,-5.56,0,1,1
37991,319.84,-7.58,0,1,1
38124,-23.5,-5.55,0,1,1
38122,-4.84,-5.59,0,1,1
38098,-25.38,-5.26,0,1,1
38097,-26.29,-5.22,0,1,1
38096,-6.32,-5.35,0,1,1
38095,-2.56,-5.42,0,1,1
38094,-4.78,-5.24,0,1,1
38093,-16.22,-5.4,0,1,1
38092,15.08,-5.58,0,1,1
38091,29.31,-5.72,0,1,1
38099,-21.34,-5.22,0,1,1
38090,33.46,-5.64,0,1,1
38088,7.74,-5.6,0,1,1
38087,13.77,-5.61,0,1,1
38086,10.98,-5.65,0,1,1
38085,32.89,-5.74,0,1,1
38084,57.19,-5.71,0,1,1
38083,50.76,-5.73,0,1,1
38082,23.22,-5.78,0,1,1
38081,15.88,-5.72,0,1,1
38089,2.73,-5.51,0,1,1
38100,24.36,-5.39,0,1,1
38101,12.41,-5.5,0,1,1
38102,9.79,-5.42,0,1,1
38121,4.27,-5.6,0,1,1
38120,6.6,-5.51,0,1,1
38119,-14.09,-5.55,0,1,1
38118,-21.74,-5.58,0,1,1
38117,13.15,-5.42,0,1,1
38116,-7.17,-5.46,0,1,1
38115,-18.55,-5.62,0,1,1
38114,-23.28,-5.54,0,1,1
38113,-12.24,-5.53,0,1,1
38112,-8.25,-5.5,0,1,1
38111,5.92,-5.38,0,1,1
38110,-7.28,-5.38,0,1,1
38109,1.08,-5.29,0,1,1
38108,-13.2,-5.28,0,1,1
38107,-12.41,-5.42,0,1,1
38106,-5.46,-5.42,0,1,1
38105,-4.44,-5.44,0,1,1
38104,-1.2,-5.4,0,1,1
38103,6.6,-5.52,0,1,1
38123,-24.07,-5.64,0,1,1
37990,337.48,-7.61,0,1,1
37989,366.73,-7.66,0,1,1
37988,418.4,-7.61,0,1,1
39366,-7.89,-15.26,0,1,1
39367,-7.56,-15.25,0,1,1
39368,-4.88,-15.12,0,1,1
39369,-4.88,-15.08,0,1,1
39370,-5.02,-15.02,0,1,1
39371,-5.14,-15.2,0,1,1
39372,-5.82,-15.02,0,1,1
39373,-5.51,-15.04,0,1,1
39365,-4.92,-15.16,0,1,1
39374,-5.6,-14.82,0,1,1
39376,-5.83,-15.0,0,1,1
39377,-5.82,-14.75,0,1,1
39378,-5.68,-15.12,0,1,1
39379,-5.66,-14.8,0,1,1
39380,-5.72,-15.02,0,1,1
39381,-5.66,-14.77,0,1,1
39382,-5.72,-14.55,0,1,1
39383,-6.12,-14.68,0,1,1
39375,-5.7,-14.75,0,1,1
39364,-4.92,-15.12,0,1,1
39363,-4.78,-14.88,0,1,1
39362,-4.92,-14.9,0,1,1
39343,-6.14,-15.49,0,1,1
39344,-5.93,-15.51,0,1,1
39345,-5.79,-15.61,0,1,1
39346,-5.43,-15.54,0,1,1
39347,-5.93,-15.61,0,1,1
39348,-4.57,-15.63,0,1,1
39349,-5.22,-15.63,0,1,1
39350,-5.64,-15.53,0,1,1
39351,-5.57,-15.32,0,1,1
39352,-5.0,-15.2,0,1,1
39353,-5.14,-15.07,0,1,1
39354,-5.28,-15.09,0,1,1
39355,-6.43,-14.99,0,1,1
39356,-5.14,-15.25,0,1,1
39357,-5.43,-15.3,0,1,1
39358,-5.35,-15.12,0,1,1
39359,-3.92,-14.95,0,1,1
39360,-5.28,-14.92,0,1,1
39361,-5.07,-14.92,0,1,1
39384,-5.73,-14.64,0,1,1
39342,-5.54,-15.61,0,1,1
39385,-5.09,-14.56,0,1,1
39387,-5.54,-14.52,0,1,1
39411,-15.02,-15.22,0,1,1
39412,-19.24,-15.18,0,1,1
39413,-23.11,-15.2,0,1,1
39414,-23.62,-15.18,0,1,1
39415,-21.28,-15.12,0,1,1
39416,-6.89,-14.99,0,1,1
39417,-4.85,-14.86,0,1,1
39418,-5.32,-14.67,0,1,1
39410,-12.69,-15.2,0,1,1
39419,-5.6,-14.4,0,1,1
39421,-4.92,-14.03,0,1,1
39422,-5.32,-14.1,0,1,1
39423,-5.26,-14.25,0,1,1
39424,-5.72,-14.28,0,1,1
39425,-5.6,-14.92,0,1,1
39426,-5.43,-15.04,0,1,1
39427,-5.43,-14.25,0,1,1
39428,-5.6,-13.96,0,1,1
39420,-5.72,-14.08,0,1,1
39409,-13.26,-15.24,0,1,1
39408,-20.94,-15.26,0,1,1
39407,-20.43,-15.2,0,1,1
39388,-5.6,-14.88,0,1,1
39389,-5.7,-14.99,0,1,1
39390,-5.54,-14.82,0,1,1
39391,-5.89,-14.84,0,1,1
39392,-5.54,-15.0,0,1,1
39393,-5.54,-14.9,0,1,1
39394,-5.43,-14.92,0,1,1
39395,-14.92,-15.06,0,1,1
39396,-17.19,-15.01,0,1,1
39397,-22.19,-15.12,0,1,1
39398,-21.57,-15.37,0,1,1
39399,-22.48,-15.34,0,1,1
39400,-21.68,-15.36,0,1,1
39401,-20.89,-15.32,0,1,1
39402,-23.11,-15.3,0,1,1
39403,-23.5,-15.28,0,1,1
39404,-24.47,-15.26,0,1,1
39405,-23.16,-15.12,0,1,1
39406,-21.85,-15.14,0,1,1
39386,-5.32,-14.58,0,1,1
38167,-5.72,-5.38,0,1,1
39341,-5.86,-15.59,0,1,1
39339,-6.2,-15.68,0,1,1
37964,1080.38,-7.35,0,0,1
39278,-5.26,-15.6,0,1,1
39279,-6.0,-15.61,0,1,1
39280,-5.72,-15.59,0,1,1
39281,-5.26,-15.53,0,1,1
37959,1127.39,-7.32,0,0,1
39282,-5.83,-15.51,0,1,1
39283,-5.94,-15.51,0,1,1
37965,1069.51,-7.45,0,0,1
39284,-5.83,-15.51,0,1,1
39286,-5.6,-15.54,0,1,1
39287,-5.2,-15.57,0,1,1
39288,-5.26,-15.55,0,1,1
39289,-5.54,-15.51,0,1,1
39290,-6.0,-15.56,0,1,1
39291,-5.66,-15.61,0,1,1
39292,-5.6,-15.61,0,1,1
39293,-6.06,-15.61,0,1,1
39285,-5.37,-15.51,0,1,1
37966,940.27,-7.45,0,1,1
37967,942.83,-7.5,0,1,1
37968,954.5,-7.59,0,1,1
37987,566.71,-7.61,0,1,1
37986,434.68,-7.62,0,1,1
37985,278.35,-7.71,0,1,1
37984,346.3,-7.73,0,1,1
37983,490.91,-7.72,0,1,1
37982,605.13,-7.62,0,1,1
37981,608.09,-7.65,0,1,1
37980,617.76,-7.69,0,1,1
37979,540.88,-7.71,0,1,1
37978,586.74,-7.72,0,1,1
37977,640.75,-7.66,0,1,1
37976,575.76,-7.71,0,1,1
37975,723.39,-7.66,0,1,1
37974,785.99,-7.66,0,1,1
37973,799.7,-7.64,0,1,1
37972,814.27,-7.62,0,1,1
37971,735.57,-7.64,0,1,1
37970,993.6,-7.52,0,1,1
37969,886.43,-7.55,0,1,1
39294,-5.72,-15.61,0,1,1
39340,-5.6,-15.55,0,1,1
39295,-5.77,-15.61,0,1,1
39297,-5.54,-15.64,0,1,1
39321,-5.66,-15.71,0,1,1
39322,-5.83,-15.64,0,1,1
39323,-5.2,-15.68,0,1,1
39324,-5.49,-15.64,0,1,1
39325,-5.66,-15.7,0,1,1
39326,-5.77,-15.81,0,1,1
39327,-5.66,-15.81,0,1,1
39328,-5.2,-15.81,0,1,1
39320,-5.32,-15.71,0,1,1
39329,-5.39,-15.79,0,1,1
39331,-5.39,-15.81,0,1,1
39332,-5.54,-15.81,0,1,1
39333,-5.7,-15.81,0,1,1
39334,-5.45,-15.81,0,1,1
39335,-5.2,-15.78,0,1,1
39336,-5.51,-15.71,0,1,1
39337,-5.14,-15.71,0,1,1
39338,-5.93,-15.71,0,1,1
39330,-5.89,-15.81,0,1,1
39319,-5.66,-15.63,0,1,1
39318,-5.72,-15.61,0,1,1
39317,-5.49,-15.61,0,1,1
39298,-5.6,-15.61,0,1,1
39299,-5.83,-15.61,0,1,1
39300,-5.89,-15.61,0,1,1
39301,-5.89,-15.61,0,1,1
39302,-5.89,-15.64,0,1,1
39303,-5.77,-15.71,0,1,1
39304,-5.66,-15.63,0,1,1
39305,-5.89,-15.68,0,1,1
39306,-5.49,-15.66,0,1,1
39307,-5.94,-15.61,0,1,1
39308,-5.09,-15.55,0,1,1
39309,-5.09,-15.5,0,1,1
39310,-5.54,-15.52,0,1,1
39311,-5.83,-15.57,0,1,1
39312,-5.72,-15.62,0,1,1
39313,-5.94,-15.79,0,1,1
39314,-5.6,-15.71,0,1,1
39315,-5.72,-15.71,0,1,1
39316,-10.13,-15.61,0,1,1
39296,-5.94,-15.68,0,1,1
39430,-5.71,-14.81,0,1,1
38168,-5.79,-5.69,0,1,1
38170,-5.61,-5.64,0,1,1
38413,80.53,-5.5,0,1,1
38412,138.82,-5.46,0,1,1
38411,71.71,-5.42,0,1,1
38410,88.52,-5.43,0,1,1
38409,102.44,-5.48,0,1,1
38408,94.36,-5.59,0,1,1
38407,117.08,-5.57,0,1,1
38406,88.29,-5.55,0,1,1
38414,168.95,-5.47,0,1,1
38405,89.27,-5.51,0,1,1
38403,-20.94,-5.42,0,1,1
38402,-15.55,-5.41,0,1,1
38401,-12.63,-5.37,0,1,1
38400,-5.88,-5.21,0,1,1
38399,-5.77,-5.14,0,1,1
38398,-5.7,-5.02,0,1,1
38397,-5.83,-5.01,0,1,1
38396,-4.45,-4.91,0,1,1
38404,18.6,-5.56,0,1,1
38395,-9.79,-4.92,0,1,1
38415,176.99,-5.58,0,1,1
38417,54.35,-5.59,0,1,1
38435,-22.26,-5.89,0,1,1
38434,-18.26,-5.9,0,1,1
38433,-18.5,-5.79,0,1,1
38432,11.75,-5.8,0,1,1
38431,-0.54,-5.81,0,1,1
38430,10.6,-5.87,0,1,1
38429,11.88,-5.79,0,1,1
38428,27.25,-5.79,0,1,1
38416,164.47,-5.54,0,1,1
38427,40.98,-5.85,0,1,1
38425,50.51,-5.81,0,1,1
38424,71.64,-5.8,0,1,1
38423,54.35,-5.71,0,1,1
38422,32.3,-5.66,0,1,1
38421,16.93,-5.77,0,1,1
38420,91.41,-5.75,0,1,1
38419,105.07,-5.5,0,1,1
38418,14.8,-5.45,0,1,1
38426,79.67,-5.75,0,1,1
38394,-23.16,-4.91,0,1,1
38393,-23.22,-4.79,0,1,1
38392,-23.9,-4.72,0,1,1
38368,56.85,-4.61,0,1,1
38367,47.86,-4.6,0,1,1
38366,74.04,-4.6,0,1,1
38365,34.83,-4.63,0,1,1
38364,19.18,-4.72,0,1,1
38363,24.41,-4.83,0,1,1
38362,22.14,-4.88,0,1,1
38361,24.81,-4.92,0,1,1
38369,118.49,-4.61,0,1,1
38360,33.35,-5.09,0,1,1
38358,63.63,-5.19,0,1,1
38357,77.63,-5.2,0,1,1
38356,77.85,-5.24,0,1,1
38355,89.46,-5.28,0,1,1
38354,96.29,-5.24,0,1,1
38353,111.71,-5.31,0,1,1
38352,102.89,-5.31,0,1,1
38351,109.32,-5.33,0,1,1
38359,52.32,-5.11,0,1,1
38370,83.94,-4.64,0,1,1
38371,35.06,-4.51,0,1,1
38372,28.46,-4.42,0,1,1
38391,-22.87,-4.68,0,1,1
38390,5.58,-4.74,0,1,1
38389,-22.42,-4.56,0,1,1
38388,1.48,-4.5,0,1,1
38387,13.49,-4.51,0,1,1
38386,0.51,-4.32,0,1,1
38385,-23.96,-4.2,0,1,1
38384,-11.1,-4.44,0,1,1
38383,28.97,-4.4,0,1,1
38382,68.01,-4.42,0,1,1
38381,91.23,-4.41,0,1,1
38380,63.4,-4.31,0,1,1
38379,-19.69,-4.27,0,1,1
38378,-3.19,-4.31,0,1,1
38377,18.89,-4.4,0,1,1
38376,92.14,-4.31,0,1,1
38375,19.69,-4.35,0,1,1
38374,-20.6,-4.18,0,1,1
38373,6.83,-4.4,0,1,1
38436,-22.92,-5.91,0,1,1
38437,-21.95,-5.96,0,1,1
38438,-19.7,-5.95,0,1,1
38439,-9.33,-6.01,0,1,1
38502,200.27,-6.82,0,1,1
38501,112.91,-6.81,0,1,1
38500,189.85,-6.78,0,1,1
38499,160.09,-6.75,0,1,1
38498,270.61,-6.81,0,1,1
38497,238.06,-6.68,0,1,1
38496,81.55,-6.51,0,1,1
38495,84.4,-6.5,0,1,1
38503,273.57,-6.89,0,1,1
38494,92.71,-6.41,0,1,1
38492,93.05,-6.28,0,1,1
38491,101.98,-6.21,0,1,1
38490,109.04,-6.21,0,1,1
38489,154.57,-6.21,0,1,1
38488,136.19,-6.21,0,1,1
38487,305.21,-6.28,0,1,1
38486,342.49,-6.25,0,1,1
38485,303.1,-6.29,0,1,1
38493,78.82,-6.3,0,1,1
38504,340.78,-6.92,0,1,1
38505,351.53,-6.91,0,1,1
38506,301.0,-6.85,0,1,1
38525,329.17,-7.31,0,1,1
38524,304.81,-7.31,0,1,1
38523,352.96,-7.41,0,1,1
38522,338.33,-7.38,0,1,1
38521,422.84,-7.4,0,1,1
38520,470.36,-7.41,0,1,1
38519,389.15,-7.36,0,1,1
38518,270.38,-7.26,0,1,1
38517,172.27,-7.21,0,1,1
38516,150.13,-7.13,0,1,1
38515,40.06,-7.01,0,1,1
38514,22.88,-7.01,0,1,1
38513,-21.71,-6.97,0,1,1
38512,-19.8,-7.01,0,1,1
38511,9.5,-7.01,0,1,1
38510,1.82,-7.01,0,1,1
38509,176.25,-7.01,0,1,1
38508,267.42,-6.98,0,1,1
38507,229.97,-6.81,0,1,1
38484,292.58,-6.26,0,1,1
38350,138.12,-5.28,0,1,1
38483,241.13,-6.18,0,1,1
38481,121.9,-6.11,0,1,1
38457,180.18,-6.06,0,1,1
38456,228.61,-6.01,0,1,1
38455,177.08,-5.98,0,1,1
38454,75.55,-5.85,0,1,1
38453,36.54,-5.88,0,1,1
38452,63.81,-5.91,0,1,1
38451,73.66,-5.91,0,1,1
38450,61.52,-5.98,0,1,1
38458,128.79,-6.01,0,1,1
38449,88.67,-6.1,0,1,1
38447,89.29,-6.13,0,1,1
38446,77.57,-6.07,0,1,1
38445,39.78,-6.16,0,1,1
38444,72.16,-6.19,0,1,1
38443,65.67,-6.17,0,1,1
38442,92.76,-6.2,0,1,1
38441,92.93,-6.2,0,1,1
38440,72.3,-6.09,0,1,1
38448,79.33,-6.06,0,1,1
38459,98.29,-6.0,0,1,1
38460,75.35,-5.91,0,1,1
38461,106.82,-5.91,0,1,1
38480,79.5,-6.02,0,1,1
38479,-12.8,-5.97,0,1,1
38478,-25.15,-5.89,0,1,1
38477,-22.08,-5.88,0,1,1
38476,-18.33,-5.92,0,1,1
38475,-10.59,-5.91,0,1,1
38474,-5.06,-5.84,0,1,1
38473,-22.82,-5.97,0,1,1
38472,-22.08,-6.02,0,1,1
38471,7.57,-6.01,0,1,1
38470,93.05,-6.01,0,1,1
38469,101.87,-5.97,0,1,1
38468,-22.99,-6.0,0,1,1
38467,-14.68,-5.92,0,1,1
38466,38.53,-5.86,0,1,1
38465,22.59,-5.81,0,1,1
38464,2.22,-5.84,0,1,1
38463,45.3,-5.91,0,1,1
38462,116.04,-5.94,0,1,1
38482,190.31,-6.15,0,1,1
38349,144.95,-5.27,0,1,1
38348,163.37,-5.2,0,1,1
38347,110.37,-5.11,0,1,1
38233,8.14,-4.87,0,1,1
38232,76.37,-5.04,0,1,1
38231,197.76,-5.18,0,1,1
38230,45.7,-5.14,0,1,1
38229,40.52,-5.15,0,1,1
38228,14.46,-5.11,0,1,1
38227,-2.11,-4.97,0,1,1
38226,-10.41,-4.92,0,1,1
38234,28.17,-4.62,0,1,1
38225,-13.72,-4.92,0,1,1
38223,9.79,-5.07,0,1,1
38222,-3.41,-5.13,0,1,1
38221,5.06,-5.08,0,1,1
38220,51.96,-5.11,0,1,1
38219,67.07,-5.04,0,1,1
38218,62.72,-4.99,0,1,1
38217,-23.9,-4.98,0,1,1
38216,-16.96,-5.0,0,1,1
38224,3.53,-4.89,0,1,1
38235,83.77,-4.54,0,1,1
38236,21.34,-4.46,0,1,1
38237,-18.27,-4.44,0,1,1
38256,-22.88,-4.6,0,1,1
38255,-23.28,-4.53,0,1,1
38254,-23.85,-4.02,0,1,1
38253,-23.22,-3.8,0,1,1
38252,-19.41,-3.97,0,1,1
38251,38.07,-4.21,0,1,1
38250,66.98,-4.21,0,1,1
38249,84.57,-4.19,0,1,1
38248,125.6,-4.02,0,1,1
38247,143.93,-3.82,0,1,1
38246,87.53,-3.83,0,1,1
38245,179.04,-3.94,0,1,1
38244,161.28,-4.05,0,1,1
38243,1.42,-4.42,0,1,1
38242,-17.76,-4.66,0,1,1
38241,-15.2,-4.57,0,1,1
38240,12.29,-4.65,0,1,1
38239,6.6,-4.63,0,1,1
38238,17.59,-4.55,0,1,1
38215,-14.57,-4.53,0,1,1
38257,-7.11,-4.54,0,1,1
38214,-18.84,-4.54,0,1,1
38212,-5.72,-4.29,0,1,1
38188,47.63,-4.43,0,1,1
38187,-26.58,-4.41,0,1,1
38186,-24.07,-4.4,0,1,1
38185,-15.88,-4.78,0,1,1
38184,-14.0,-4.56,0,1,1
38183,-16.16,-4.3,0,1,1
38182,-14.94,-4.17,0,1,1
38181,-12.2,-4.28,0,1,1
38189,-0.97,-4.42,0,1,1
38180,-5.82,-4.32,0,1,1
38178,-5.55,-4.45,0,1,1
38177,-5.85,-4.51,0,1,1
38176,-5.39,-4.55,0,1,1
38175,-5.64,-5.08,0,1,1
38174,-5.47,-5.36,0,1,1
38173,-5.57,-5.41,0,1,1
38172,-5.79,-5.24,0,1,1
38171,-5.21,-5.53,0,1,1
38179,-5.93,-4.46,0,1,1
38190,-21.85,-3.91,0,1,1
38191,-25.84,-3.59,0,1,1
38192,-20.89,-4.02,0,1,1
38211,-5.52,-4.21,0,1,1
38210,-5.93,-4.17,0,1,1
38209,-5.76,-4.5,0,1,1
38208,-5.72,-5.1,0,1,1
38207,-5.6,-4.8,0,1,1
38206,-5.66,-4.61,0,1,1
38205,-5.49,-5.04,0,1,1
38204,-5.66,-5.31,0,1,1
38203,-5.48,-5.3,0,1,1
38202,-5.6,-5.39,0,1,1
38201,-5.54,-5.0,0,1,1
38200,-5.49,-5.15,0,1,1
38199,-5.83,-5.06,0,1,1
38198,-3.41,-4.92,0,1,1
38197,-16.28,-5.23,0,1,1
38196,-25.15,-5.16,0,1,1
38195,-25.27,-4.76,0,1,1
38194,-20.6,-4.09,0,1,1
38193,-22.42,-3.95,0,1,1
38213,-10.59,-4.54,0,1,1
38169,-5.5,-5.74,0,1,1
38258,-17.3,-4.43,0,1,1
38260,-27.94,-4.74,0,1,1
38323,91.34,-4.99,0,1,1
38322,66.36,-4.99,0,1,1
38321,33.8,-5.14,0,1,1
38320,51.11,-5.31,0,1,1
38319,105.57,-5.43,0,1,1
38318,113.99,-5.51,0,1,1
38317,136.76,-5.48,0,1,1
38316,155.79,-5.5,0,1,1
38324,70.23,-5.0,0,1,1
38315,149.63,-5.5,0,1,1
38313,160.91,-5.52,0,1,1
38312,156.48,-5.64,0,1,1
38311,199.15,-5.8,0,1,1
38310,210.46,-5.76,0,1,1
38309,165.61,-5.59,0,1,1
38308,77.42,-5.57,0,1,1
38307,16.42,-5.59,0,1,1
38306,29.17,-5.5,0,1,1
38314,138.84,-5.45,0,1,1
38325,57.59,-5.01,0,1,1
38326,27.83,-4.94,0,1,1
38327,31.24,-4.85,0,1,1
38346,124.69,-5.1,0,1,1
38345,218.54,-5.11,0,1,1
38344,224.0,-5.1,0,1,1
38343,125.15,-5.08,0,1,1
38342,270.32,-5.16,0,1,1
38341,212.9,-5.04,0,1,1
38340,126.97,-4.99,0,1,1
38339,142.28,-4.88,0,1,1
38338,70.8,-4.85,0,1,1
38337,31.64,-4.66,0,1,1
38336,2.22,-4.69,0,1,1
38335,26.86,-4.82,0,1,1
38334,54.46,-4.73,0,1,1
38333,66.87,-4.76,0,1,1
38332,44.85,-4.71,0,1,1
38331,49.17,-4.66,0,1,1
38330,32.38,-4.61,0,1,1
38329,34.77,-4.62,0,1,1
38328,14.4,-4.73,0,1,1
38305,8.54,-5.41,0,1,1
38259,-25.55,-4.65,0,1,1
38304,15.72,-5.41,0,1,1
38302,29.31,-5.34,0,1,1
38278,66.39,-3.92,0,1,1
38277,79.19,-3.73,0,1,1
38276,66.95,-3.73,0,1,1
38275,39.27,-3.79,0,1,1
38274,-13.41,-3.65,0,1,1
38273,-22.56,-3.52,0,1,1
38272,-22.68,-3.63,0,1,1
38271,-20.0,-3.78,0,1,1
38279,106.89,-4.05,0,1,1
38270,19.46,-3.86,0,1,1
38268,-0.91,-3.99,0,1,1
38267,-10.87,-4.04,0,1,1
38266,-23.33,-4.14,0,1,1
38265,-12.63,-4.11,0,1,1
38264,9.67,-4.06,0,1,1
38263,-17.19,-4.11,0,1,1
38262,13.43,-4.44,0,1,1
38261,28.06,-4.56,0,1,1
38269,3.19,-3.82,0,1,1
38280,85.17,-4.12,0,1,1
38281,127.39,-4.13,0,1,1
38282,85.58,-4.19,0,1,1
38301,25.54,-5.29,0,1,1
38300,81.52,-5.28,0,1,1
38299,93.33,-5.22,0,1,1
38298,121.5,-5.06,0,1,1
38297,100.3,-4.97,0,1,1
38296,89.42,-4.91,0,1,1
38295,84.87,-4.93,0,1,1
38294,126.27,-4.83,0,1,1
38293,117.16,-4.63,0,1,1
38292,41.69,-4.68,0,1,1
38291,10.17,-4.91,0,1,1
38290,-24.12,-4.96,0,1,1
38289,-27.67,-4.74,0,1,1
38288,-21.7,-4.29,0,1,1
38287,-4.48,-4.15,0,1,1
38286,-21.41,-4.09,0,1,1
38285,-10.24,-3.99,0,1,1
38284,19.21,-4.09,0,1,1
38283,42.97,-4.15,0,1,1
38303,60.04,-5.33,0,1,1
36281,822.86,-12.94,0,1,1
36328,449.08,-13.21,0,1,1
36279,847.48,-13.21,0,1,1
34815,333.45,-13.71,0,1,1
34816,302.92,-13.71,0,1,1
34817,346.91,-13.73,0,1,1
34818,338.84,-13.71,0,1,1
34819,364.23,-13.74,0,1,1
34820,377.05,-13.79,0,1,1
34821,426.4,-13.78,0,1,1
34822,431.81,-13.71,0,1,1
34823,465.81,-13.71,0,1,1
34824,500.53,-13.7,0,1,1
34825,508.71,-13.66,0,1,1
34826,536.09,-13.71,0,1,1
34827,526.21,-13.71,0,1,1
34828,531.61,-13.71,0,1,1
34814,388.72,-13.7,0,1,1
34829,440.13,-13.71,0,1,1
34831,481.82,-13.71,0,1,1
34832,534.25,-13.71,0,1,1
34833,545.56,-13.71,0,1,1
34834,538.3,-13.71,0,1,1
34835,546.05,-13.73,0,1,1
34836,556.23,-13.71,0,1,1
34837,516.11,-13.73,0,1,1
34838,498.39,-13.79,0,1,1
34839,521.19,-13.71,0,1,1
34840,545.22,-13.72,0,1,1
34841,615.91,-13.71,0,1,1
34842,634.48,-13.71,0,1,1
34843,713.65,-13.72,0,1,1
34844,764.02,-13.81,0,1,1
34830,403.92,-13.78,0,1,1
34845,794.32,-13.81,0,1,1
34813,352.32,-13.71,0,1,1
34811,261.35,-13.71,0,1,1
34781,807.56,-13.24,0,1,1
34782,864.58,-13.31,0,1,1
34783,828.56,-13.21,0,1,1
34784,746.49,-13.26,0,1,1
34785,665.68,-13.31,0,1,1
34786,664.43,-13.4,0,1,1
34787,682.24,-13.46,0,1,1
34788,736.7,-13.44,0,1,1
34789,759.52,-13.51,0,1,1
34790,767.49,-13.46,0,1,1
34791,725.83,-13.47,0,1,1
34792,644.11,-13.51,0,1,1
34793,535.75,-13.51,0,1,1
34794,469.28,-13.53,0,1,1
34812,301.16,-13.72,0,1,1
34795,344.02,-13.56,0,1,1
34797,307.49,-13.62,0,1,1
34798,336.17,-13.64,0,1,1
34799,414.08,-13.62,0,1,1
34800,497.11,-13.61,0,1,1
34801,498.25,-13.61,0,1,1
34802,441.11,-13.62,0,1,1
34803,416.24,-13.71,0,1,1
34804,371.57,-13.71,0,1,1
34805,305.89,-13.69,0,1,1
34806,289.56,-13.63,0,1,1
34807,313.8,-13.61,0,1,1
34808,308.29,-13.67,0,1,1
34809,298.32,-13.71,0,1,1
34810,256.21,-13.71,0,1,1
34796,316.76,-13.61,0,1,1
34780,858.89,-13.3,0,1,1
34846,792.65,-13.81,0,1,1
34848,806.95,-13.85,0,1,1
40911,319.38,-18.38,0,1,1
40910,489.43,-18.34,0,1,1
40909,402.64,-18.23,0,1,1
40908,957.12,-18.68,0,1,1
40907,1056.99,-18.8,0,0,1
40906,1243.66,-18.94,0,0,1
40905,818.31,-18.86,0,1,1
40904,661.7,-18.98,0,1,1
40903,572.29,-19.0,0,1,1
40902,445.95,-19.01,0,1,1
40901,299.69,-19.0,0,1,1
40900,206.53,-18.88,0,1,1
40899,210.62,-18.97,0,1,1
40898,217.23,-19.0,0,1,1
40912,296.9,-18.1,0,1,1
